position_id,level,state,fips,county_name,jurisdiction,person_name,person_id,office,office_class,party,stance,stance_basis,bill_key,bill_identifier,vote_option,vote_result,vote_motion,vote_chamber,evidence_date,evidence_summary,source_url,confidence,qc_status,qc_flags
vote-35023b575a57,state,WV,,,WV legislature,Jennings,ocd-person/34e1e6dd-469b-4e3d-9cc5-604bffe79730,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-653d2c3a453e,state,WV,,,WV legislature,Jordan,ocd-person/642a1eab-3a94-4d91-b1ff-5fc5e720cb06,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-ec5c73ee6c3b,state,WV,,,WV legislature,Jordan,ocd-person/642a1eab-3a94-4d91-b1ff-5fc5e720cb06,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-653d2c3a453e,state,WV,,,WV legislature,Jordan,ocd-person/642a1eab-3a94-4d91-b1ff-5fc5e720cb06,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-ec5c73ee6c3b,state,WV,,,WV legislature,Jordan,ocd-person/642a1eab-3a94-4d91-b1ff-5fc5e720cb06,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-12127645966e,state,WV,,,WV legislature,Kelly,ocd-person/ffd4b452-510d-48f0-ac07-51af538b46f0,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-e959cde8463f,state,WV,,,WV legislature,Kelly,ocd-person/ffd4b452-510d-48f0-ac07-51af538b46f0,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-12127645966e,state,WV,,,WV legislature,Kelly,ocd-person/ffd4b452-510d-48f0-ac07-51af538b46f0,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-e959cde8463f,state,WV,,,WV legislature,Kelly,ocd-person/ffd4b452-510d-48f0-ac07-51af538b46f0,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-5dc9e9644925,state,WV,,,WV legislature,Kimble,ocd-person/ce1e7053-19d4-4405-8e31-f5c39af87ae9,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,no,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-fa789b613004,state,WV,,,WV legislature,Kimble,ocd-person/ce1e7053-19d4-4405-8e31-f5c39af87ae9,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,no,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-5dc9e9644925,state,WV,,,WV legislature,Kimble,ocd-person/ce1e7053-19d4-4405-8e31-f5c39af87ae9,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,no,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-fa789b613004,state,WV,,,WV legislature,Kimble,ocd-person/ce1e7053-19d4-4405-8e31-f5c39af87ae9,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,no,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-a8b589a09bf1,state,WV,,,WV legislature,Kyle,ocd-person/e83c168f-6725-47ea-ac8d-7dbadc6736c7,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-4d7d72475259,state,WV,,,WV legislature,Kyle,ocd-person/e83c168f-6725-47ea-ac8d-7dbadc6736c7,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-a8b589a09bf1,state,WV,,,WV legislature,Kyle,ocd-person/e83c168f-6725-47ea-ac8d-7dbadc6736c7,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-4d7d72475259,state,WV,,,WV legislature,Kyle,ocd-person/e83c168f-6725-47ea-ac8d-7dbadc6736c7,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-97cb7f47a249,state,WV,,,WV legislature,Leavitt,ocd-person/8b2ff1b1-618d-47c4-8b20-8388c53eb412,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-955df36fe0b4,state,WV,,,WV legislature,Leavitt,ocd-person/8b2ff1b1-618d-47c4-8b20-8388c53eb412,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-97cb7f47a249,state,WV,,,WV legislature,Leavitt,ocd-person/8b2ff1b1-618d-47c4-8b20-8388c53eb412,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-955df36fe0b4,state,WV,,,WV legislature,Leavitt,ocd-person/8b2ff1b1-618d-47c4-8b20-8388c53eb412,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-ec116f1f8dc3,state,WV,,,WV legislature,Lewis,ocd-person/68163122-16de-4528-8eda-fd1f9783c45d,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-486626cfe03b,state,WV,,,WV legislature,Lewis,ocd-person/68163122-16de-4528-8eda-fd1f9783c45d,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,no,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-ec116f1f8dc3,state,WV,,,WV legislature,Lewis,ocd-person/68163122-16de-4528-8eda-fd1f9783c45d,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-486626cfe03b,state,WV,,,WV legislature,Lewis,ocd-person/68163122-16de-4528-8eda-fd1f9783c45d,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,no,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-e248e4f5e0f4,state,WV,,,WV legislature,Linville,ocd-person/32c4e5cf-81f5-4564-bb9b-568d13156dec,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-fc05eba3a3df,state,WV,,,WV legislature,Linville,ocd-person/32c4e5cf-81f5-4564-bb9b-568d13156dec,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-e248e4f5e0f4,state,WV,,,WV legislature,Linville,ocd-person/32c4e5cf-81f5-4564-bb9b-568d13156dec,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-fc05eba3a3df,state,WV,,,WV legislature,Linville,ocd-person/32c4e5cf-81f5-4564-bb9b-568d13156dec,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-f910b0f78f1e,state,WV,,,WV legislature,Lucas,ocd-person/9a7c2d4d-002a-439e-b095-e7b86329fc1c,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-70f7c4de7c0e,state,WV,,,WV legislature,Lucas,ocd-person/9a7c2d4d-002a-439e-b095-e7b86329fc1c,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-f910b0f78f1e,state,WV,,,WV legislature,Lucas,ocd-person/9a7c2d4d-002a-439e-b095-e7b86329fc1c,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-70f7c4de7c0e,state,WV,,,WV legislature,Lucas,ocd-person/9a7c2d4d-002a-439e-b095-e7b86329fc1c,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-5f99e0d40e2e,state,WV,,,WV legislature,Mallow,ocd-person/ca7ec436-00a0-447d-8592-00fc7d358571,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-443a1b74e453,state,WV,,,WV legislature,Mallow,ocd-person/ca7ec436-00a0-447d-8592-00fc7d358571,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-5f99e0d40e2e,state,WV,,,WV legislature,Mallow,ocd-person/ca7ec436-00a0-447d-8592-00fc7d358571,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-443a1b74e453,state,WV,,,WV legislature,Mallow,ocd-person/ca7ec436-00a0-447d-8592-00fc7d358571,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-b599bfdd12c3,state,WV,,,WV legislature,Marple,ocd-person/13a851e4-7ecb-4609-bd19-3bd4ff7fbc1c,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-8d153bbb2fa9,state,WV,,,WV legislature,Marple,ocd-person/13a851e4-7ecb-4609-bd19-3bd4ff7fbc1c,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-b599bfdd12c3,state,WV,,,WV legislature,Marple,ocd-person/13a851e4-7ecb-4609-bd19-3bd4ff7fbc1c,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-8d153bbb2fa9,state,WV,,,WV legislature,Marple,ocd-person/13a851e4-7ecb-4609-bd19-3bd4ff7fbc1c,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-9ceb8fa8b0d5,state,WV,,,WV legislature,Martin,ocd-person/aa01a651-9834-4b98-b9c3-25aee388087a,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-f26684b395c0,state,WV,,,WV legislature,Martin,ocd-person/aa01a651-9834-4b98-b9c3-25aee388087a,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-9ceb8fa8b0d5,state,WV,,,WV legislature,Martin,ocd-person/aa01a651-9834-4b98-b9c3-25aee388087a,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-f26684b395c0,state,WV,,,WV legislature,Martin,ocd-person/aa01a651-9834-4b98-b9c3-25aee388087a,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-77854dcb00f2,state,WV,,,WV legislature,Masters,ocd-person/f8921713-413e-4f72-8291-464f2cef3f7b,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-af47d3fa4166,state,WV,,,WV legislature,Masters,ocd-person/f8921713-413e-4f72-8291-464f2cef3f7b,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-77854dcb00f2,state,WV,,,WV legislature,Masters,ocd-person/f8921713-413e-4f72-8291-464f2cef3f7b,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-af47d3fa4166,state,WV,,,WV legislature,Masters,ocd-person/f8921713-413e-4f72-8291-464f2cef3f7b,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-d4559589a7f7,state,WV,,,WV legislature,Maynor,ocd-person/487dd54b-3091-4b0e-b798-0df99523b4c6,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-e2d306f1ac8e,state,WV,,,WV legislature,Maynor,ocd-person/487dd54b-3091-4b0e-b798-0df99523b4c6,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-d4559589a7f7,state,WV,,,WV legislature,Maynor,ocd-person/487dd54b-3091-4b0e-b798-0df99523b4c6,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-e2d306f1ac8e,state,WV,,,WV legislature,Maynor,ocd-person/487dd54b-3091-4b0e-b798-0df99523b4c6,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-459c2be0487a,state,WV,,,WV legislature,Mazzocchi,ocd-person/92599af8-32f7-4aa4-bab2-8c7b461f54a5,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-32a529968117,state,WV,,,WV legislature,Mazzocchi,ocd-person/92599af8-32f7-4aa4-bab2-8c7b461f54a5,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-459c2be0487a,state,WV,,,WV legislature,Mazzocchi,ocd-person/92599af8-32f7-4aa4-bab2-8c7b461f54a5,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-32a529968117,state,WV,,,WV legislature,Mazzocchi,ocd-person/92599af8-32f7-4aa4-bab2-8c7b461f54a5,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-a01dbc69c610,state,WV,,,WV legislature,McCormick,ocd-person/297732cd-3e12-4ce1-b6ca-7e046d8b3e46,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
