rank_score,row_key,verification_status,outlet,headline,suggested_mechanism,suggested_county,suggested_state,location_confidence,existing_coverage,resolved_url,resolved_domain,resolve_status,promote_ready,redirect_url
0.0,14cd2def35,headline_only,Politico,‘I wouldn’t call it panic’: Industry quails at Hochul’s data center pause,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMiugFBVV95cUxOcndQTmd1YWQzYkJEQ29zSGxXRFZOb0hkNzZKOHVqamVQZmpkV1RtaUZBUEFIalFueWQxMy1BYkxWMFh3alVUYUVOdzRHOVlvcGdJbzl6c1htU1lTOE9wUGgtQ0R4UG5RT2dtczVIb093ZTdmYm9YMmpxYktVLVR1ODM4MGgybWRNWnd6emtjZndUQzNEOXdUTXRDSWpkXzhKdHpvSlgxVEVtX3NJUE1VNU1tbEZ1LS1FZGc?oc=5
0.0,d46df42358,headline_only,Post Journal,Molitor: State data center delay is hypocritical,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMipAFBVV95cUxNX2lzTUZaWHNoeHlMXzdyZk93UTljZXNuTGRpQ293SHhhZ09GS0ZWVEZvNXBuTnJBVENFbEpMVTY3NzVCeGdhRjRHbWtEOFlhVUtUWDV3eVlSUkR6dVJqYVRCZm4wS2FPajhjVTJibWtBUERhcEgxN2V5X3VJa0lCQ3puY1FxVlJuT0JaazhJWFdYUmdRZVpsZjNTc3FrRXRJbWVXcQ?oc=5
0.0,2910908029,headline_only,Private Equity Stakeholder Project PESP,Lawmakers move to halt US data center boom,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMif0FVX3lxTE9rWnZ3U09adFdkT0hBanJObXh4Y2RhVDNyRTd4WEVPMDd2U3hoT2s5bUx4bkJKcXJoQ2gwemVkVDJRSUVHRk1qY3FuVEU2dzJ3RThlbHB2TFVMRGd0U1VBRWxwQ3FlS0tpcjZKbDd0cnV3UVgzeWJxZS1wbGV4TFU?oc=5
0.0,6640c51ff6,headline_only,Record-Courier,Developers host May 29 meeting about proposed Shalersville data center,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMi1AFBVV95cUxOLWFHckhzcHRDUXVMQWxVOVpsVFhQTHIzUmFYelV1U0Nib0JXSDdnYjREQm5rQ1o5Szl4akdQMXpNejBzTVNpeWFsSGFjOWgzOHNmbXRRSmlfTHhVWlhyT0hzOEZlVzNPQ0UwS2NxU2xzVFUzR2pVcGFoYU5KSzVnX043TE1sOVFsVFY4R3JvdHZ5VWVWckFkeHpDcmJTYkw5anVwbUVmLVVqOVhrbVQ2Ql9NUU1adVBvV2FvZk04OVlKUzlTUUNnRk5YR2d0dHBPUDRGQw?oc=5
0.0,1b91835506,incomplete,SWNews4U,Elected leaders discuss energy policy,,,,none,none_found,,,not_attempted,no,https://www.swnews4u.com/local/government/elected-leaders-discuss-energy-policy/
0.0,1b91835506,incomplete,SWNews4U,Elected leaders discuss energy policy,,,,none,none_found,,,not_attempted,no,https://www.swnews4u.com/local/government/elected-leaders-discuss-energy-policy/
0.0,1b91835506,incomplete,SWNews4U,Elected leaders discuss energy policy,,,,none,none_found,,,not_attempted,no,https://www.swnews4u.com/local/government/elected-leaders-discuss-energy-policy/
0.0,1b91835506,incomplete,SWNews4U,Elected leaders discuss energy policy,,,,none,none_found,,,not_attempted,no,https://www.swnews4u.com/local/government/elected-leaders-discuss-energy-policy/
0.0,1b91835506,incomplete,SWNews4U,Elected leaders discuss energy policy,,,,none,none_found,,,not_attempted,no,https://www.swnews4u.com/local/government/elected-leaders-discuss-energy-policy/
0.0,1b91835506,incomplete,SWNews4U,Elected leaders discuss energy policy,,,,none,none_found,,,not_attempted,no,https://www.swnews4u.com/local/government/elected-leaders-discuss-energy-policy/
0.0,1b91835506,incomplete,SWNews4U,Elected leaders discuss energy policy,,,,none,none_found,,,not_attempted,no,https://www.swnews4u.com/local/government/elected-leaders-discuss-energy-policy/
0.0,1b91835506,incomplete,SWNews4U,Elected leaders discuss energy policy,,,,none,none_found,,,not_attempted,no,https://www.swnews4u.com/local/government/elected-leaders-discuss-energy-policy/
0.0,1b91835506,incomplete,SWNews4U,Elected leaders discuss energy policy,,,,none,none_found,,,not_attempted,no,https://www.swnews4u.com/local/government/elected-leaders-discuss-energy-policy/
0.0,b77e3fa77e,headline_only,Santa Fe New Mexican,AI data center proposal in Raton draws opposition,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQaUVYdzVnWTVaWUIxQnlrUjJXN29JVjNEOWtfb3BmNXI0bThERlBJczg0OEh1a2Z4eDlUcGNZdlZTVk9MWXgzTEdwMFZtSTdfR3J3c0F6b1p1bl9vcnFLUWxfcGNsdG5mWDlOODA5bGxpT2xUZHhtTVV1LTJsSXc1WWpSbEZCUGNkTEgyb2RFTDQzOTBLVVJUTjZ6X2U5ZnR2VTFCNWQ2LWZYRFV6MGI4eVF4VW16T1BDb1g1XzZiSFAyZmUtanB0dThaYUJqOHhFVkFrVTRyTWY4al9XaFJuTw?oc=5
0.0,df9108f96c,incomplete,Scale Data Centers • The Austin Chronicle,Council Begins Process of Banning Large,,,,none,none_found,,,not_attempted,no,https://www.austinchronicle.com/news/council-begins-process-of-banning-large-scale-data-centers/
0.0,df9108f96c,incomplete,Scale Data Centers • The Austin Chronicle,Council Begins Process of Banning Large,,,,none,none_found,,,not_attempted,no,https://www.austinchronicle.com/news/council-begins-process-of-banning-large-scale-data-centers/
0.0,df9108f96c,incomplete,Scale Data Centers • The Austin Chronicle,Council Begins Process of Banning Large,,,,none,none_found,,,not_attempted,no,https://www.austinchronicle.com/news/council-begins-process-of-banning-large-scale-data-centers/
0.0,df9108f96c,incomplete,Scale Data Centers • The Austin Chronicle,Council Begins Process of Banning Large,,,,none,none_found,,,not_attempted,no,https://www.austinchronicle.com/news/council-begins-process-of-banning-large-scale-data-centers/
0.0,df9108f96c,incomplete,Scale Data Centers • The Austin Chronicle,Council Begins Process of Banning Large,,,,none,none_found,,,not_attempted,no,https://www.austinchronicle.com/news/council-begins-process-of-banning-large-scale-data-centers/
0.0,df9108f96c,incomplete,Scale Data Centers • The Austin Chronicle,Council Begins Process of Banning Large,,,,none,none_found,,,not_attempted,no,https://www.austinchronicle.com/news/council-begins-process-of-banning-large-scale-data-centers/
0.0,df9108f96c,incomplete,Scale Data Centers • The Austin Chronicle,Council Begins Process of Banning Large,,,,none,none_found,,,not_attempted,no,https://www.austinchronicle.com/news/council-begins-process-of-banning-large-scale-data-centers/
0.0,df9108f96c,incomplete,Scale Data Centers • The Austin Chronicle,Council Begins Process of Banning Large,,,,none,none_found,,,not_attempted,no,https://www.austinchronicle.com/news/council-begins-process-of-banning-large-scale-data-centers/
0.0,b4cba0055c,headline_only,Star Tribune,Data centers pushed as a solution for rampant downtown Minneapolis office vacancies,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMixAFBVV95cUxNVHN4bGFvQi1OMm5oVnBVS0tXa21OU0lTcjZVaTZ6QkhGanRHMEl6aDhiRmhRSFhDYXZxNGx3NndLc0VGYk9KOGh5VVBHS08wdmF2MWRmNVhqUzV5NGJvdU11RnhEWkZ4WnJDT05zclJtX1E2LVNkOHZPNEV5NVV6cTU3QzR2SmdiQ1AzMjg2OE94eHdGN0Vmazdsb080amxJaGVxVUUtMTQ5SFRZNnFIa3ZSZGRnUzJST3RVMFQxdVNKNmph?oc=5
0.0,ecd369aee8,headline_only,Startup Fortune,Opposition groups halted $130 billion in data center projects in Q1 2026,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMioAFBVV95cUxOZTUtZkx3X3VHWXBaMk1ib1V2X3FXSHRVTlQxeDhsSzZRMV9aLXBsd3pTWjl6VmxmQjRsWVBENmtJZkZaOWJWdmV0bjFDdUlJTlJHQjZFMXRMcDFkNHJaM0UtdE9zNmhTVmplbmpWdi1MSm9aTWtEZTRGdnBieTdnY2ZDMXZLZ2g3UnJaOWxRdVFpNjBXOEI5ZzctazVLVFBU?oc=5
0.0,f527db4227,incomplete,Statesboro Herald,A grassroots alliance,,,,none,none_found,,,not_attempted,no,https://www.statesboroherald.com/local/a-grassroots-alliance/
0.0,f527db4227,incomplete,Statesboro Herald,A grassroots alliance,,,,none,none_found,,,not_attempted,no,https://www.statesboroherald.com/local/a-grassroots-alliance/
0.0,f527db4227,incomplete,Statesboro Herald,A grassroots alliance,,,,none,none_found,,,not_attempted,no,https://www.statesboroherald.com/local/a-grassroots-alliance/
0.0,f527db4227,incomplete,Statesboro Herald,A grassroots alliance,,,,none,none_found,,,not_attempted,no,https://www.statesboroherald.com/local/a-grassroots-alliance/
0.0,f527db4227,incomplete,Statesboro Herald,A grassroots alliance,,,,none,none_found,,,not_attempted,no,https://www.statesboroherald.com/local/a-grassroots-alliance/
0.0,f527db4227,incomplete,Statesboro Herald,A grassroots alliance,,,,none,none_found,,,not_attempted,no,https://www.statesboroherald.com/local/a-grassroots-alliance/
0.0,55015f14a7,incomplete,Statesboro Herald,Vote them out,,,,none,none_found,,,not_attempted,no,https://www.statesboroherald.com/local/vote-them-out/
0.0,55015f14a7,incomplete,Statesboro Herald,Vote them out,,,,none,none_found,,,not_attempted,no,https://www.statesboroherald.com/local/vote-them-out/
0.0,c936e0e835,headline_only,Substack,"The $130 Billion Permitting Crisis: Why Data Centers Are Losing America's Communities, and How to Win Them Back",,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMid0FVX3lxTE1NWUJGdXViY3BaVmI3Vk45b3ZDb0ZKZDd4TDRoX0YtbEpfNGpnNDkwcC14NzJsQTY1d2R3bnhYeklacVJXcUxtbGJqMU5NT1B0Z1hReGR6MzJoREtqLVFoLTZtN0pBQ3BtNHNOVVdIUWlGVGdtaG9J?oc=5
0.0,98cdd081ec,headline_only,Syracuse.com,"Manlius town board adopts moratoriums on data centers, battery storage facilities",,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNQTE4cnB4Tm9VUVQ1QU9Mcm5RUWh5X1hQVDNRNzR2djhaTVlRVll2cG5VN3pXWmdlS0tpZ1FPa3VvNHhKRTNiVjNRZE1IcmpuYUs5OF82anZzd2hpajZ4d201V29yZXdFTjN0MXlKeUdDdF9na0lVN2lWOFZ0Nlc2UXM1ai1kYUhzZlJkNGtBWUNFYkNRM19rNU5ROTRPVGJpOEJHTVpkbXg3VzVuNmhVV3NCQ3FGalgzMzlnQW9MeWI3dWtXSDdqctIB3AFBVV95cUxOR2tIWnlSUXFiVWFOYU5qc0RTYVBoaFYtd0d0UGZWR0FEMUViZDF2YjBYLWJkcFRlTEczTENxd255a3ltelJGRHRESTFuSDZmRjdXVEFzSS05S2x3alNrUFNDb3pMMEkxU29pcnhpTUFOSDFZa2hqU25pYVQwM1o2cllqSzhSU0g4SHNSSExMR2wyb2w3VUh0aFZtZjNuRmtSQ3JhQnhIZzRNZjVFaURxVmY0eUxIQV9WZW5EemNvdEgzTGgyWVYxc0F3REswOWtldjlaRVFla1A0Qmpj?oc=5
0.0,7066a3aafc,incomplete,The American Prospect,Big Tech Crashes Headlong Into American Democracy,,,,none,none_found,,,not_attempted,no,https://prospect.org/2026/08/31/data-centers-ai-republicans-big-tech-american-democracy/
0.0,64194f6e62,headline_only,The Asheville Citizen Times,"Asheville considers yearlong data center ban, will research impacts",,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMiowFBVV95cUxPRmUzLUNQQVFoME9XRkEtLXk5aENodVRwTllhVk5rSGUwdjBTb2xRUG5iaGJfSFRTQnhUUTMxNEFwOHdsSnpzd0VUUGVxakNrUndPbG5yVXp2TXk0eDEwXzNmaHJ2OXBmMGprYlpITUR1b3ZVbE83b1IyOGpmYm0xMkpNX3NiVG9HWHdGSUdwZFl2M0c3SENURmNxbmNKMUhFQURr?oc=5
0.0,3edbc817cd,headline_only,The Baltimore Banner,"As counties put a pause on data centers, experts suggest a path forward",,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMivwFBVV95cUxPa2JaTjQzck9aT3NYYTNQVUJYcXZjUUEyTkM2ZFNwY1FLS0lPR24tWlQtQ0xxRThJUUJGQnE3UGdvc3R1cDcyTE50VXZraWtGZW5rWld0MUh1ZnRrOVdfT1NTOXFVQ1FaUEttOE1qSWhwYUZaNUlkNk92c1Q2Y3kzdzVkajJZMHQ3bi1vSGQ1ZTlvQ2gxTXFCNDg2ZWU1ak1xUHE4WUMwNmp4aFp5ckNHbERQMU9wSDNiZFNPbUlKTQ?oc=5
0.0,97c4a3c1d9,incomplete,The Cavalier Daily,U . Va . planned data center expands $30 million amid statewide debate over energy use,,,,none,none_found,,,not_attempted,no,https://www.cavalierdaily.com/article/2026/08/uvas-planned-data-center-expands-30-million-amid-statewide-debate-over-energy-use
0.0,4d772a0cf0,incomplete,The Cherokee Chronicle Times,Editorials : Half - baked solar plan,,,,none,none_found,,,not_attempted,no,"http://www.chronicletimes.com/stories/editorials-half-baked-solar-plan,211179"
0.0,92b0eb9875,headline_only,The Christian Science Monitor,Voters signal opposition to AI data centers in local primaries,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOaDNHUTdjY2RIVnp5NTRFR3dwdnRlX185OGtGQVdTVGY4YklqTWRYUmQ5bDZCbFlwa0dwdTd6WDFVWEZQTl9ZeFdzSzc2bkZnaUJuMXlLUGhwSFRMZzB6RlFUS0lpQUF2X3Z2VlZiR2tpTERnNFpCNzJhalFsZlFmLUdSTUVhNlll0gGiAUFVX3lxTFA2TUhUWFV5NzZSQmJheWVIVy1FSVFIVG1zd0NfTTV6UnJGd3JxT1JMcHFzVXVwak9fSU1CWjREbGJoU3lHLUdiY1hCRk15ekdUcXkyU2pxZEJENGQ2V09xWVIwNVpkaXFUNnRuWTVvYk1IQ3JLQVZ2bFhQTzU3ZlNTR1Q2cHpqMmtMZVV5Zk0xeEFlQVpHWkNhVTNnNUY0QU9yZw?oc=5
0.0,2579ec6174,headline_only,The Detroit News,Luddites are winning the data center debate | Harsanyi,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMiygFBVV95cUxQNndyaGRROHZpT0NlUmxXb0dNdkhLUE8xUGluaERCaVVERFd6Zm9oTnRWakVKM0pXcW5uSU1haEdYNnRRMU1tT2wtVXpRVElPR3dYOTdwZ0lwdl9DbWtBRHZWajdUSmVwLTVxcDNmRHU3ZEtxYkx2S3JTbjMya2pPRnI2ZGhpak9TaWhuNzVySG4xMy1ERnFjZTB6RW5fRW5QMkFiemNReTRkcHFNbzU3X0VpXzRwR2hOUHBCdEdYYkg5Y2Y4WnZTelJR?oc=5
0.0,742fce0842,headline_only,The Eastern Echo,U-M continues data center plans despite local opposition,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMiogFBVV95cUxOVkZXZWRzandBbGZuZENTejFBbm9zcHNjWU85QUhvRktMZmNWTFRWUVFCTDgySkRKSHU2aW9oLUtaaDNoTmtWVlpxWnpldmhRTERBVHlBQVhSaER2RGtUNW92WVNMWlZDOG42ZUgyS0MxZ3FpNmR3ZlpfOXRtcGRHc0tnRkpCTUhkMUVrU0U1S3BsNjBDLUt5RkxGcUZSN090dmc?oc=5
0.0,21ef9dc799,headline_only,The Guardian,US residents angry at datacenters ‘being shoved down our throats’ are recalling officials,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMigAFBVV95cUxPamRyMWdBU0czMnVvanFzNV9pYzl5dzNMeF9jYkJzTmtQVkxleTV0VXdZTDduRTdZM3cwTWcyakE0NnRQMXBHV1IzLVJJaXRocmNTWnpNNjI5MFpLY0luX2taelR3UlpVb2FVR20zRW5sUXl1Rl93OG13TW0xS3lTQg?oc=5
0.0,f067733285,headline_only,The Information,The 300-Plus Bans and Moratoriums Threatening the U.S. Data Center Boom,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMinwFBVV95cUxNejlJTzItQW5TYVNXUjJTRmhuUm52OUxCc2hHYVpOYTBITWJYM2ZsZVJUM1IySzBFVHJYenZOaURnNjBGSzlEV3g0MXRxZ3lBXy1xTF93YjFURWdHbUtFZzk0Zm8wV0w0bFU4bTJrX3JNYi1CaEJuNV9UQ25MdV9USG9DbldJX0d5bHZjVTB3VjR1enpDbXlWVFcwZ3BxZ2s?oc=5
0.0,ccb00b1c56,headline_only,The Institute for Energy Research,Data Centers Are Opposed by Over Half of Americans,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNeGY3OENnNUVHU2RCdVJ5cUI5dHk1R191UFZwOW5VaVVFODFncVV0QzVkRVVqbVg4Tm5CMWU2aWVMRmU5VVJGbElvVjZNWlFvTnY4UlVLWFFGQWFjeHJPMTJ0dW5ybXd4Y3VWUmVrV2Q0WUVFLVhEYm1famlaRWNpYVVacmlYbGtONDc3S19IbHZWTEhQTmJfMVFuMzBpN2JuTFUwWEt6VTFLYVR5S1N4MDI3bHhnaEFySXFV?oc=5
0.0,6e34427f1d,headline_only,The Mighty 790 KFGO,Do you want a data center near you?,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMiTEFVX3lxTE1GVVo5bWZ4OWlJQmJGc0x1Tldya3JHUUZXZFBmLXM3ZGRSamxnOFdKZXRxSkdZTVJ2dDBoaVVKbWVDWHM0aUtqZWFXSzc?oc=5
0.0,5e3fd9689d,headline_only,The Nevada Independent,OPINION: Reno finally considers actually doing something about data centers,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMitgFBVV95cUxQWk5zTy1DTUNNMHh3a3hwdXVPSXA0QjR5UFdXNW9JaGYxM01xSTA5aW4wc1l5ZjcwMkVOeVpKc3lRZlJEYVg2T1RuenJYcnA0T0lIWDliRzhtc1ZNOW1pME5PbElOYXd3cUlIZVB4SWU5c2hPY3FqSlZ4YXF0ZnUxSjgybnZ3M2Q2bDd5QUU1WDFvSU9tblk5TGxHVllOWFlIYVF5VkdhSFdHSklqMWdpS0RnX3h3QQ?oc=5
0.0,27a1d79b4f,headline_only,The Nevada Independent,Reno hit pause on approving data centers. Now what happens?,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMinwFBVV95cUxOb3pJMkJIaEFJYkhla3RHRy1IeXplRk93clhkWTBZMkk2U1NQVXN5QnNneFBGR0d5Mi1fZE92c0RVWlNtaXZJUmswaXVUdFlUQ3g4NDNwZ2hYTHJLcWJ5S0Y3N2JLemJZUzJLRmd1YTc5QS1nWWkxY0dvS0Q1TThIMmNSSXpMY3VKZFdNRGhsNXBIdExpVnRjdGRIWndPLWs?oc=5
0.0,e6f81be418,headline_only,The New York Times,The Movement to Stop Data Centers,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMickFVX3lxTE93Q3VPWC1xaFlfQlpDRDRhTHpUempEN3RBdjZXaTVKWWVXNHIta3Z5eVJOSWhsdWFMTlE5Z3JTeUxEVHpPRHNHS2Z3anVDM2xWMW9iR0wyUFQ3aUNjTUphdU1JY2pnam5XdloxUjZMS1ZJQQ?oc=5
0.0,2fc8095d46,incomplete,The Pagosa Springs Sun,Proposed subdivision,,,,none,none_found,,,not_attempted,no,"http://www.pagosasun.com/stories/proposed-subdivision,149233"
0.0,f174b131fd,headline_only,The Real Deal,Lake County hits pause on data centers as Chicagoland backlash spreads,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMiigFBVV95cUxPWFJiX2Z4QVo2THpfT0lLeERCUnpFN1pzeUZaNlBaNVZvc0o1QnF1WGliQWZZUUxLSkRwX29pLW5NdWRRVmNHdWt4S0wxTGFKSjBRTHlhOWpHcnRndm1fc0Y0WFo2LXpsUmlJd1B6alZoODZObE1RcEkxeS1NNVlZVkNReDVLYjk5YWc?oc=5
0.0,6fcabad65a,incomplete,The Source,"Letters to the Editor , Week of Aug . 27 , 2026",,,,none,none_found,,,not_attempted,no,https://www.bendsource.com/letterstotheeditor/letters-to-the-editor-week-of-aug-27-2026/
0.0,6fcabad65a,incomplete,The Source,"Letters to the Editor , Week of Aug . 27 , 2026",,,,none,none_found,,,not_attempted,no,https://www.bendsource.com/letterstotheeditor/letters-to-the-editor-week-of-aug-27-2026/
0.0,6fcabad65a,incomplete,The Source,"Letters to the Editor , Week of Aug . 27 , 2026",,,,none,none_found,,,not_attempted,no,https://www.bendsource.com/letterstotheeditor/letters-to-the-editor-week-of-aug-27-2026/
0.0,5eeef35248,headline_only,The Tennessean,Metro Council seeks temporary ban on Nashville data centers,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMivAFBVV95cUxOamxqYlJOdUtnVi1GOUU1c0o0dm13T0ducV9KLXVlMTZLZGpSeEw0QlpGbUE2Snl1UzFlU084eTNaNVI2MDhobVhrZzFRb3F6RUJRMjNCMzRGMFpqeUdUbkVhM21yZnpQN1NIalBFMlplcUdsakNnV19lUUJVWXhjN2xIWE1wQmxoeEJJbTRJYUQ0UjJGejZCUEZMQ1p1eFktV3VXUk5kbm9HWTVSanJNQzRob3NhRzFoY1I2ZA?oc=5
0.0,cdbb98d478,headline_only,TiffinOhio.net,More cities are pressing pause on data centers as local backlash grows,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMiogFBVV95cUxPSHAwaUxMM2o0Q1AwZjJ5a2kzNUhnYk1oTTZyR05teUlGd2ZDVU1pRHZwNGE2VVJjVVE1S2hOZWdaNUh0RnpKa2xaOVpBUm1yeHI4VjFUQVU4bE5iU1dNYzRLWGtiMkE2bW5RYmhpcWdST09oZmZRbVd2VWxYaEFrS1ZySTdudU05VEdhQmh5cXBNMFNiT3RJcE9FRWVmaWs4dUE?oc=5
0.0,07b87b4ff7,incomplete,Times Republican,Hubbell and annexation,,,,none,none_found,,,not_attempted,no,https://www.timesrepublican.com/opinion/columnists/2026/08/hubbell-and-annexation/
0.0,11e24b0b67,incomplete,Times Republican,What just happened ?,,,,none,none_found,,,not_attempted,no,https://www.timesrepublican.com/opinion/your-view/2026/08/what-just-happened/
0.0,9b5188a3b7,headline_only,Truthout,Everybody Hates Data Centers,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMia0FVX3lxTE02QVh5X2U1UkwwYi1vSW5aYkJmNlptbG1FbDJIbE1EMng2VmdfMTBuaDc5aC1fX2FoYmJaeHpRRjJVcE13UHhPWmVpUXN3YTRKc2padWhMX21UOEdZNmpYc0lsWGk0ZU0zUDI0?oc=5
0.0,8678c33424,incomplete,VNC News,WOND News,,,,none,none_found,,,not_attempted,no,https://wondradio.com/wond-news-vnc-news/d3b901426c8a386de32729f52b7f9070
0.0,ee8ccc003c,incomplete,Venture Exposure Hiding In Plain Sight,The Half - Trillion - Dollar Footnote : The Joint,,,,none,none_found,,,not_attempted,no,https://www.mondaq.com:443/unitedstates/economic-analysis/1835754/the-half-trillion-dollar-footnote-the-joint-venture-exposure-hiding-in-plain-sight
0.0,ee8ccc003c,incomplete,Venture Exposure Hiding In Plain Sight,The Half - Trillion - Dollar Footnote : The Joint,,,,none,none_found,,,not_attempted,no,https://www.mondaq.com:443/unitedstates/economic-analysis/1835754/the-half-trillion-dollar-footnote-the-joint-venture-exposure-hiding-in-plain-sight
0.0,ee8ccc003c,incomplete,Venture Exposure Hiding In Plain Sight,The Half - Trillion - Dollar Footnote : The Joint,,,,none,none_found,,,not_attempted,no,https://www.mondaq.com:443/unitedstates/economic-analysis/1835754/the-half-trillion-dollar-footnote-the-joint-venture-exposure-hiding-in-plain-sight
0.0,ee8ccc003c,incomplete,Venture Exposure Hiding In Plain Sight,The Half - Trillion - Dollar Footnote : The Joint,,,,none,none_found,,,not_attempted,no,https://www.mondaq.com:443/unitedstates/economic-analysis/1835754/the-half-trillion-dollar-footnote-the-joint-venture-exposure-hiding-in-plain-sight
0.0,dbc652056f,headline_only,WFAA,Hood County data center opposition: 'You know the fight’s not over until it’s absolutely over.',,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNdGVhZWEwLWhLN3hMMy10TjMtazdhdnFUZVFtTlBMS1E5eFRYWll4Q0F2NTQzb0ZRbVhEeE0zenNJQzNvMWNXTmM5c2JXWGcyZ1FidUtJZUx5clBwVGxDdkU1OXhYSGM2Vk95QmJUYmlNanduQnFJdU5VUERYQzJSbnpTeTd6Z2p2YnNyakNOS19PTk02ZHJPRmtOTS00NTRxLU9GTWVzbDdqSWdBUkM2RDVycF9Rbm5ha0taeHdpREdIZw?oc=5
0.0,3a39c8c31a,headline_only,WFYI,"East side data center wins approval, despite community opposition",,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNa3lOMFo5amlHdVFHcFhaejZNTlcwVnYzNVY3Q1JzNzBjS2xhSVBPeE9fUlJHNjg4ZUJPRW1vREkzRDVQNm01WTF3QVdGclQ1VFJMRGZ5bFJ0UFotQWM0WE4zcklSeFZjRUNiZUJFUGo1end5VjdOVzJBNzBSWmtQNTl5MGxfeHlSam9uUExZUkcyNXFhbU1DNUxPTzdlU3hWcWE2UTBPUlloUQ?oc=5
0.0,24ce279e0a,headline_only,WKYT,WKYT Investigates: Bell County family fights proposed data center,,,,none,none_found,,,not_attempted,no,https://news.google.com/rss/articles/CBMingFBVV95cUxOT1BZWnhSa29rTnlEYjhfYldfaVNKQ3hNbjB3Sl84anN3OENXOTlobUJtOWpRazExRkJlWHhGdHYwQldJVHRZbzFzNjdaMHBvM0tSX2U5RkxlX1hUdk95Vmo3NGZMZnNzTm9zZVBJdzFMVHkxZk1NRVItMThGSjVJT3ZpN2xqMDhwcG5fd0s3WWI3c0lHdm5SUE9SNTR6QdIBsgFBVV95cUxQaUczd0ZrQUlHWmc5ZktER21rM0Z3enI2dXZjX3JscW0tcGVycXRub2drdUZwbGtEWldzS1RqVllkOGQ0ODFvNWhzejZUenFqMFg2b2x2LTRGQXdXTjRJRTlDaEpFaGllalVBWjY1NEhpUkRIMEpOVW9pVUlySjlBWnpHdDNYTTRDYWQ0VlhqYmNTSVk5emxuUE13THlZV2owZEMtR050QmUzRmNpcVdWaFdR?oc=5
0.0,daa85edf44,incomplete,WRJN,We Energies says Microsoft wont be held to contract terms that conflict with state regulator order,,,,none,none_found,,,not_attempted,no,https://wrjn.com/news/2026/08/07/we-energies-says-microsoft-wont-be-held-to-contract-terms-that-conflict-with-state-regulators-order-2
0.0,dc36a8bd7c,incomplete,WSLR+Fogartyville,This Week in Local Government,,,,none,none_found,,,not_attempted,no,https://wslr.org/this-week-in-local-government-133/
0.0,dc36a8bd7c,incomplete,WSLR+Fogartyville,This Week in Local Government,,,,none,none_found,,,not_attempted,no,https://wslr.org/this-week-in-local-government-133/
0.0,dc36a8bd7c,incomplete,WSLR+Fogartyville,This Week in Local Government,,,,none,none_found,,,not_attempted,no,https://wslr.org/this-week-in-local-government-133/
0.0,dc36a8bd7c,incomplete,WSLR+Fogartyville,This Week in Local Government,,,,none,none_found,,,not_attempted,no,https://wslr.org/this-week-in-local-government-133/
0.0,dc36a8bd7c,incomplete,WSLR+Fogartyville,This Week in Local Government,,,,none,none_found,,,not_attempted,no,https://wslr.org/this-week-in-local-government-133/
0.0,dc36a8bd7c,incomplete,WSLR+Fogartyville,This Week in Local Government,,,,none,none_found,,,not_attempted,no,https://wslr.org/this-week-in-local-government-133/
0.0,dc36a8bd7c,incomplete,WSLR+Fogartyville,This Week in Local Government,,,,none,none_found,,,not_attempted,no,https://wslr.org/this-week-in-local-government-133/
0.0,95755bf61b,incomplete,WSLR+Fogartyville,This Week in Local Government,,,,none,none_found,,,not_attempted,no,https://wslr.org/this-week-in-local-government-134/
